"user_xp","user_level","client_id","guild_id"
282,6,"705945575635288185","938999503724355594"
279,3,"929403044691587072","907628929714626610"
112,3,"779387362706718811","907628929714626610"
195,2,"890678487160074301","907628929714626610"
59,2,"720239394770124802","936022428776292364"
117,1,"730024771957424148","916429769007067157"
211,2,"694480051349225552","916429769007067157"
22,1,"696656559597682839","916429769007067157"
4397,32,"722003331672834058","803697848163631105"
46,1,"735454828582535198","925729625580113951"
253,6,"838889355766398988","803697848163631105"
97,1,"529233858965536768","953285654140293240"
100,4,"919242094084784219","803697848163631105"
159,3,"449573401229656084","916429769007067157"
301,4,"349251630774091786","916429769007067157"
304,6,"700677194820878383","907628929714626610"
51,1,"953837806306885642","938999503724355594"
275,4,"807958356928626719","907628929714626610"
100,1,"826898136073109574","952132126378172426"
61,1,"943742266483277884","938999503724355594"
135,1,"737780579684057169","915325919286140958"
2506,27,"825369919498616892","803697848163631105"
93,2,"636173252015816734","916429769007067157"
312,4,"778296884158267419","907628929714626610"
28,1,"852954532044472321","925729625580113951"
1,2,"730416280074584175","916429769007067157"
156,2,"675057641915154452","803697848163631105"
20,1,"717337083059896370","907628929714626610"
243,5,"954015163189719073","916429769007067157"
56,1,"565873849522978818","916429769007067157"
1,1,"955809279221321788","916429769007067157"
121,4,"794602901116420106","916429769007067157"
21,1,"843412595078856715","907628929714626610"
125,2,"956566712654901250","819641811558465536"
918,9,"937459506051444816","907628929714626610"
99,1,"837701133072859166","907628929714626610"
256,3,"947275652564934657","951884547585368135"
108,2,"585689817741000705","916429769007067157"
23,1,"639618996278132776","953285654140293240"
1,3,"830552140149686303","953285654140293240"
1,1,"888539715614158858","938999503724355594"
131,1,"807620878849277972","953285654140293240"
108,1,"688029770784833548","907628929714626610"
66,2,"835980904265678858","916429769007067157"
1,2,"894886909107658812","907628929714626610"
1,2,"749612298053746709","907628929714626610"
20,3,"957251263005880430","907628929714626610"
290,3,"858725283154886666","953285654140293240"
132,1,"773588640592822312","916429769007067157"
84,1,"804004505955729439","907628929714626610"
90,3,"687366233523224617","925729625580113951"
95,2,"722003331672834058","925729625580113951"
251,4,"930199171372286065","925729625580113951"
121,2,"879427082491408454","925729625580113951"
21,4,"931973678021873795","916429769007067157"
133,8,"615500048163274776","925729625580113951"
1,4,"887034028824354837","953285654140293240"
144,1,"935516666035585054","953285654140293240"
190,3,"802851883748294678","916429769007067157"
127,1,"768081156515823656","873347946345824317"
447,5,"802532472268128306","953285654140293240"
381,5,"600740952948080650","916429769007067157"
63,1,"398107036262465536","916429769007067157"
253,16,"594922360553865216","925729625580113951"
496,6,"615549489952063516","925729625580113951"
113,2,"353561938808274955","916429769007067157"
178,2,"759740100543905804","916429769007067157"
61,4,"926047306787217419","958290691212050455"
65,1,"856924304800088074","916429769007067157"
103,2,"829402860521127996","907628929714626610"
847,10,"600351902428954644","803697848163631105"
31,3,"872168698016858192","925729625580113951"
136,1,"506039613731897344","925729625580113951"
73,1,"958453208601227264","907628929714626610"
142,1,"831899420874244117","939171507005968414"
159,3,"892042024411340830","907628929714626610"
442,5,"481464872513830913","916429769007067157"
1144,11,"804406661670371408","951924173716996177"
341,5,"894135519250882590","951924173716996177"
64,2,"864158356276379669","951924173716996177"
64,4,"615549489952063516","951924173716996177"
687,10,"937774085088370808","951924173716996177"
143,2,"702168128406159361","916429769007067157"
90,1,"869982135803596822","951924173716996177"
194,5,"863370929173954580","803697848163631105"
49,1,"422480081680728065","916429769007067157"
352,5,"477110143713017866","916429769007067157"
101,1,"938825210411483207","916429769007067157"
122,8,"959130479913762896","907628929714626610"
154,7,"959406253698842664","907628929714626610"
121,1,"853005577173467167","951924173716996177"
751,12,"625243466406035477","916429769007067157"
31,2,"825784240846405703","916429769007067157"
275,3,"799330944099811368","803697848163631105"
1,426,"826534017376714836","916429769007067157"
407,6,"797802022433980436","916429769007067157"
147,1,"882669848000335913","936022428776292364"
72,3,"829365196207947847","936022428776292364"
199,2,"960151754148839446","907628929714626610"
67,8,"272077274436730881","803697848163631105"
3546,29,"924772664843833405","803697848163631105"
49,1,"935630379044458576","925729625580113951"
43,2,"726100201986850893","916429769007067157"
69,1,"772745910119694346","916429769007067157"
75,2,"733723665694195722","916429769007067157"
27,1,"817349815054368768","916429769007067157"
1,4,"580759397194530827","916429769007067157"
26,1,"816730740111966208","916429769007067157"
1,4,"442397924245372928","916429769007067157"
145,2,"827871760656367636","925729625580113951"
1,6,"720239394770124802","925729625580113951"
29,2,"600318498253832221","925729625580113951"
1,1,"723181120262242356","925729625580113951"
164,6,"815217280202833972","916429769007067157"
143,1,"446043120052731945","916429769007067157"
35,2,"959026082554740786","916429769007067157"
69,1,"746044878005338283","916429769007067157"
838,10,"760185507959013429","803697848163631105"
146,1,"313631039165693953","916429769007067157"
245,3,"430728686665465866","916429769007067157"
154,1,"747435267224240233","916429769007067157"
252,4,"693404589726105601","916429769007067157"
18,2,"720750186065952779","916429769007067157"
225,7,"642775884972949514","938999503724355594"
212,2,"588395560604794885","940569469409968139"
314,5,"728145206091841536","916429769007067157"
152,2,"931869049535741972","916429769007067157"
321,4,"723831490995027970","916429769007067157"
1,2,"572039243547934741","803697848163631105"
110,1,"731916919095033876","916429769007067157"
186,2,"811501635649929287","916429769007067157"
401,7,"672552690970132481","938999503724355594"
184,3,"507436719339995136","916429769007067157"
22,2,"732308263571554426","916429769007067157"
52,3,"840988884144881734","925729625580113951"
481,15,"730734267704934422","916429769007067157"
52,4,"711654234973536386","916429769007067157"
153,7,"757617872238280886","916429769007067157"
210,4,"615138369516732417","916429769007067157"
2151,19,"526480919364763693","803697848163631105"
138,2,"643514580751876157","916429769007067157"
110,1,"641310914565505049","916429769007067157"
296,4,"888467642258694154","916429769007067157"
119,2,"712355324459352114","916429769007067157"
139,2,"906865631096369222","916429769007067157"
1,1,"794718593123090432","916429769007067157"
167,2,"605470563879616544","916429769007067157"
81,2,"963903682712338502","925729625580113951"
121,3,"728224308312146011","953379025311641640"
73,3,"728224308312146011","925729625580113951"
106,4,"831222668178489386","925729625580113951"
95,1,"959821427408764968","803697848163631105"
116,1,"909415391305023488","925729625580113951"
413,5,"730734267704934422","925729625580113951"
1,1,"853706105338331168","925729625580113951"
50,1,"788877742044872744","925729625580113951"
37,1,"807212278055174145","803697848163631105"
190,2,"966644709474832385","803697848163631105"
101,1,"691050810263601234","925729625580113951"
1,1,"688029770784833548","916429769007067157"
129,3,"580781478661849117","916429769007067157"
1,2,"707994502060834827","925729625580113951"
182,2,"702144158936334366","953379025311641640"
264,7,"324668936434221068","916429769007067157"
1709,18,"941750986551205930","925729625580113951"
1,426,"826534017376714836","916429769007067157"
1,426,"826534017376714836","916429769007067157"
387,6,"795658412410142750","933706031517802536"
8774,39,"737955549307600898","933706031517802536"
3821,26,"824378909985341451","933706031517802536"
5703,41,"886986109979090995","933706031517802536"
334,5,"931795662704615444","933706031517802536"
861,11,"795382631318814730","933706031517802536"
210,5,"755112341548433489","933706031517802536"
0,0,"845758409604595734","933706031517802536"
237,4,"814998827064492092","933706031517802536"
2,0,"907955863011086346","933706031517802536"
2,0,"890978538537226282","933706031517802536"
57,1,"908055260520648724","933706031517802536"
27,6,"785059784604778496","925729625580113951"
172,9,"793156268121784370","933706031517802536"
2,0,"906538211789144094","925729625580113951"
87,5,"720239394770124802","933706031517802536"
41,1,"964486129204232272","933706031517802536"
1,1,"785059784604778496","933706031517802536"
50,7,"609148553968877638","933706031517802536"
19,3,"615448927604572160","933706031517802536"
187,9,"947176753502224384","933706031517802536"
97,0,"693058472929001553","933706031517802536"
2,0,"944700020542820403","743767102971707453"
2,0,"795382631318814730","743767102971707453"
2,0,"944700020542820403","743767102971707453"
2,0,"681866832780853281","935287972327206953"
2,0,"793797359032074270","743767102971707453"
2,0,"795382631318814730","743767102971707453"
2,0,"795382631318814730","743767102971707453"
2,0,"795382631318814730","743767102971707453"
19,3,"676503014629965837","933706031517802536"
2,0,"700677194820878383","954047496798208020"
365,6,"728224308312146011","933706031517802536"
2,0,"873227813161959534","954047496798208020"
2,0,"873227813161959534","954047496798208020"
2,0,"873227813161959534","954047496798208020"
2,0,"352793093105254402","925729625580113951"
61,0,"826540486742638613","933706031517802536"
2,0,"873234979239383040","882684482551943178"
2,0,"858782457407209482","882684482551943178"
287,3,"568024774786416652","970045236841697390"
2,0,"962368725854584932","950498508690042890"
46,0,"956230832312418394","933706031517802536"
2,0,"873227813161959534","918191764312051793"
65,0,"788892015756312607","933706031517802536"
2,0,"615500048163274776","947853231495721030"
504,8,"352793093105254402","933706031517802536"
2,0,"793797359032074270","743767102971707453"
84,0,"899699178035355728","933706031517802536"
2,0,"852878080447741952","925729625580113951"
1346,13,"416015508303904779","933706031517802536"
2,0,"261776911502540810","938999503724355594"
2,0,"290070433984806912","943483956664356894"
2,0,"930199171372286065","950498508690042890"
122,1,"710525554264244267","925729625580113951"
17,0,"711600803886137366","933706031517802536"
2,0,"604990719064801291","925729625580113951"
2,0,"938882063908601856","925729625580113951"
111,2,"874336395152482334","933706031517802536"
2,0,"680444602443890746","933706031517802536"
346,9,"970644496251514880","933706031517802536"
52,3,"729723461492277258","933706031517802536"
2,0,"660039409256759297","933706031517802536"
32,0,"845017509669240842","933706031517802536"
2,0,"733567155823443980","933706031517802536"
64,1,"945366482341228574","933706031517802536"
2,0,"558362758777929757","933706031517802536"
54,1,"721467797238186074","933706031517802536"
2,0,"568024774786416652","933706031517802536"
96,3,"829765306389102603","933706031517802536"
103,2,"586834867409649684","933706031517802536"
25,0,"720298008457248790","933706031517802536"
107,1,"568024774786416652","925729625580113951"
101,1,"743482329703645244","933706031517802536"
17,1,"780088946629279745","933706031517802536"
2,0,"824824714634854412","933706031517802536"
2,0,"793797359032074270","743767102971707453"
2,0,"907935346933764166","938835740698243082"
2,0,"826534017376714836","916429769007067157"
2,0,"795382631318814730","743767102971707453"
2,0,"668881417580838914","947853231495721030"
2,0,"668881417580838914","947853231495721030"
2,0,"668881417580838914","947853231495721030"
2,0,"795382631318814730","743767102971707453"
91,1,"704754869864759318","933706031517802536"
2,0,"668881417580838914","947853231495721030"
2,0,"261776911502540810","938999503724355594"
2,0,"968769328931553350","925729625580113951"
2,0,"937630127137886229","933706031517802536"
2,0,"831053064622440449","916429769007067157"
2,0,"788877742044872744","822846471975862312"
2,0,"888788136317046805","918191764312051793"
2,0,"615549489952063516","947853231495721030"
2,0,"793797359032074270","743767102971707453"
2,0,"793797359032074270","743767102971707453"
2,0,"727519684039147614","943483956664356894"
6749,39,"852954532044472321","803697848163631105"
2,0,"840988884144881734","943483956664356894"
2,0,"785059784604778496","918191764312051793"
2,0,"743766960180822067","743767102971707453"
2,0,"814820223848677416","947853231495721030"
2,0,"808755304455471126","933706031517802536"
2,0,"900428485930147841","933706031517802536"
50,1,"944700020542820403","933706031517802536"
89,0,"960537674924560384","933706031517802536"
2,0,"840988884144881734","943483956664356894"
30,0,"842772853702131724","933706031517802536"
2,0,"840988884144881734","943483956664356894"
4397,32,"722003331672834058","803697848163631105"
2,0,"840988884144881734","943483956664356894"
2,0,"840988884144881734","943483956664356894"
2,0,"964223896784105533","943483956664356894"
2,0,"964223896784105533","943483956664356894"
2,0,"785059784604778496","970706615441449020"
2,0,"668881417580838914","947853231495721030"
2,0,"795382631318814730","743767102971707453"
2,0,"795382631318814730","743767102971707453"
2,0,"941998396934340619","743767102971707453"
2,0,"785059784604778496","970706615441449020"
2,0,"785059784604778496","970706615441449020"
2,0,"795382631318814730","743767102971707453"
2,0,"795382631318814730","743767102971707453"
2,0,"825261013829156875","743767102971707453"
2,0,"825261013829156875","743767102971707453"
2,0,"795382631318814730","743767102971707453"
2,0,"931795662704615444","743767102971707453"
2982,21,"722504610702426212","966811756376776724"
2,0,"795382631318814730","743767102971707453"
2,0,"793797359032074270","743767102971707453"
2,0,"795382631318814730","743767102971707453"
2,0,"793797359032074270","743767102971707453"
2,0,"793797359032074270","743767102971707453"
2,0,"793797359032074270","743767102971707453"
2747,28,"703897584791584799","803697848163631105"
2,0,"722705852871606273","892080636645486683"
2,0,"760419736407769149","943483956664356894"
2,0,"722705852871606273","892080636645486683"
747,37,"802559599562719292","803697848163631105"
2,0,"722705852871606273","892080636645486683"
2,0,"722705852871606273","892080636645486683"
2,0,"795382631318814730","743767102971707453"
2,0,"825261013829156875","743767102971707453"
2,0,"825261013829156875","743767102971707453"
2,0,"730734267704934422","916429769007067157"
1,1,"929423826629050389","933706031517802536"
51,2,"814912110659502110","933706031517802536"
120,3,"854571559439171584","933706031517802536"
1,1,"970552680667840552","803697848163631105"
51,2,"913159271422771282","933706031517802536"
94,0,"830552140149686303","933706031517802536"
180,2,"809739434537910283","933706031517802536"
44,0,"466942643482656789","933706031517802536"
40,1,"627487591356301347","933706031517802536"
2,0,"621766518509928448","933706031517802536"
2,0,"945322533597614081","933706031517802536"
29,0,"765123846386614322","933706031517802536"
136,1,"904690962234757140","933706031517802536"
186,2,"952124163244568576","933706031517802536"
61,1,"834548673375502367","933706031517802536"
53,0,"825261013829156875","970045236841697390"
38,0,"914126821900034079","970045236841697390"
1,3,"802668709709217852","970045236841697390"
109,4,"507436719339995136","933706031517802536"
41,1,"810648022240591893","933706031517802536"
167,3,"756501308760129676","933706031517802536"
359,9,"904004825690300477","933706031517802536"
2,0,"509053423686123532","933706031517802536"
1,1,"772761106455986187","933706031517802536"
55,0,"742027166295785522","933706031517802536"
2,0,"796082183143817238","933706031517802536"
1,1,"896409339047338025","933706031517802536"
22,0,"798618692018503761","933706031517802536"
587,8,"957592881391108096","933706031517802536"
1,1,"880469664239583253","933706031517802536"
142,2,"929341907430154310","933706031517802536"
46,0,"372815621475532800","933706031517802536"
45,0,"663757876547944449","933706031517802536"
2,0,"820927306653630474","933706031517802536"
123,2,"821756116030586887","933706031517802536"
20,3,"439150538005938208","933706031517802536"
46,0,"950661144207581244","933706031517802536"
75,0,"707321815432691743","933706031517802536"
39,0,"855801437769170944","933706031517802536"
1039,11,"894235218754535424","933706031517802536"
24,0,"705638795101339698","933706031517802536"
169,2,"855143679634047046","933706031517802536"
119,3,"791273955536928778","933706031517802536"
48,0,"944898143156305960","933706031517802536"
42,0,"825261013829156875","925729625580113951"
132,5,"851690528272678962","933706031517802536"
63,2,"796071062365667368","933706031517802536"
1,1,"943811335794335746","933706031517802536"
30,5,"768802273601781761","933706031517802536"
67,0,"942385774173753404","925729625580113951"
169,2,"600318498253832221","970045236841697390"
16,1,"786298938915422219","933706031517802536"
89,1,"933791467804192829","933706031517802536"
2,0,"707350996203995188","925729625580113951"
2,0,"838352849091952671","933706031517802536"
2,0,"777101739152506901","933706031517802536"
82,0,"906223299602837596","933706031517802536"
59,2,"884421589184180234","933706031517802536"
100,1,"660100489152561166","933706031517802536"
52,0,"971483365708554281","803697848163631105"
2,0,"933375039674384444","933706031517802536"
182,4,"825261013829156875","933706031517802536"
2,0,"972158068215410718","933706031517802536"
29,0,"972158817330692196","933706031517802536"
184,2,"891340697259622440","933706031517802536"
67,1,"972159845979533393","933706031517802536"
54,0,"776781145165004810","933706031517802536"
77,1,"743865079954669599","803697848163631105"
562,16,"947298447889928223","933706031517802536"
1,2,"873910009937928233","933706031517802536"
2,0,"249942335138430976","933706031517802536"
139,4,"474947907913515019","933706031517802536"
153,1,"706522276404920470","933706031517802536"
190,12,"792484163684532274","925729625580113951"
1083,11,"720602314456432646","933706031517802536"
362,21,"827952900381868072","966811756376776724"
17,0,"743766960180822067","933706031517802536"
425,5,"886150113557381150","966811756376776724"
693,14,"816628412185051207","966811756376776724"
3838,27,"811868517775179797","966811756376776724"
73,2,"835782971235368960","966811756376776724"
199,4,"824378909985341451","966811756376776724"
89,3,"840988884144881734","933706031517802536"
91,1,"927198898961915945","966811756376776724"
2,0,"760904764317237249","966811756376776724"
2,0,"881157443437092864","966811756376776724"
87,13,"888000819545399297","966811756376776724"
27,0,"694343225757925446","933706031517802536"
20,0,"354229710168915968","970045236841697390"
57,1,"734727390042914867","966811756376776724"
67,2,"800331311188934676","966811756376776724"
173,2,"966492613203075152","966811756376776724"
2,0,"908270761775611945","966811756376776724"
90,0,"941998396934340619","933706031517802536"
2,0,"719989838786330776","966811756376776724"
686,10,"827952900381868072","968162980946673756"
216,25,"951464632030212136","966811756376776724"
1227,17,"961671740902215751","966811756376776724"
903,16,"899674250334576691","968162980946673756"
195,4,"820332381826842655","933706031517802536"
339,7,"737955549307600898","966811756376776724"
1,1,"640256514267021314","933706031517802536"
108,1,"890933187327426570","933706031517802536"
29,0,"717314055026769992","966811756376776724"
81,0,"832529290805510145","933706031517802536"
